,United Arab Emirates Dirham,Albanian Lek,Armenian Dram,Argentine Peso,Australian Dollar,Azerbaijani Manat,Bangladeshi Taka,Bulgarian Lev,Brazilian Real,Belarusian Ruble,Canadian Dollar,Chinese Yuan,Czech Republic Koruna,Danish Krone,Algerian Dinar,Egyptian Pound,Ethiopian Birr,Euro,British Pound Sterling,Georgian Lari,Ghanaian Cedi,Guatemalan Quetzal,Hong Kong Dollar,Honduran Lempira,Hungarian Forint,Indonesian Rupiah,Israeli New Sheqel,Indian Rupee,Jamaican Dollar,Jordanian Dinar,Japanese Yen,Kenyan Shilling,Kyrgystani Som,South Korean Won,Kazakhstani Tenge,Moroccan Dirham,Mongolian Tugrik,Mexican Peso,Malaysian Ringgit,Nigerian Naira,Norwegian Krone,Nepalese Rupee,New Zealand Dollar,Philippine Peso,Pakistani Rupee,Polish Zloty,Romanian Leu,Russian Ruble,Saudi Riyal,Swedish Krona,Singapore Dollar,Swazi Lilangeni,Thai Baht,Tunisian Dinar,Turkish Lira,Trinidad and Tobago Dollar,New Taiwan Dollar,Ukrainian Hryvnia,Ugandan Shilling,United States Dollar,Uruguayan Peso,Uzbekistan Som,Vietnamese Dong,South African Rand,Zimbabwean Dollar
2019-02-14,3.673097,110.2,488.031938,38.195,1.407649,1.7025,84.138092,1.73159,3.723293,2.171848,1.329763,6.7722,22.829498,6.604848,118.909708,17.5405,28.4105,0.885358,0.781375,2.6375,5.25045,7.75705,7.84745,24.54,281.968318,14089.967948,3.65485,71.02,134.5,0.709503,110.5426875,100.21,68.675687,1129.299988,378.277646,9.5498,2512.816274,19.259856,4.074981,361.437409,8.651727,113.559242,1.463645,52.27255,139.593582,3.833095,4.196305,66.6579,3.75085,9.29153,1.357846,14.128568,31.306749,2.991292,5.277337,6.777684,30.8365,27.276977,3670.958147,1.0,32.61281,8396.984177,23148.207932,14.129644,322.355011
2019-02-21,3.67313,109.905,488.060289,39.532,1.406833,1.7025,84.081209,1.7253,3.768106,2.1376,1.32267,6.720039,22.6117,6.580015,118.595178,17.536,28.489574,0.881795,0.766871,2.65,5.5,7.71715,7.84755,24.51,280.097333,14053.926315,3.61898,71.195,132.61,0.709302,110.707,100.16,68.662454,1125.13,375.541336,9.523653,2512.872073,19.28889,4.079,362.0,8.62748,113.800764,1.467825,52.231596,139.566097,3.82185,4.199911,65.6691,3.75055,9.36693,1.3535,14.0,31.23,3.065701,5.322936,6.785912,30.8139,27.02304,3666.627808,1.0,32.68745,8393.904678,23232.807838,14.022107,322.355011
2019-03-01,3.673,110.3,490.044602,39.825,1.412429,1.7025,83.865,1.721515,3.77815,2.136911,1.329549,6.7064,22.55,6.5652,118.611211,17.501,28.55,0.879625,0.756945,2.66,5.525,7.709671,7.84855,24.549971,278.17,14178.566627,3.6305,70.999,129.4,0.7087,111.91440809,100.14,68.671422,1127.657219,377.45,9.5626,2453.75,19.267278,4.073985,361.5,8.58294,113.33552,1.47125,51.884713,138.625,3.78805,4.175105,65.928,3.7507,9.26861,1.3552,13.99,31.808,3.049613,5.3741,6.78735,30.85,26.89825,3704.54343,1.0,32.634101,8400.0,23216.867562,14.228195,322.355011
2019-03-07,3.673181,110.593593,488.463133,42.4305,1.423749,1.7025,84.118294,1.747585,3.8708,2.137234,1.344497,6.7151,22.8865,6.661369,119.472635,17.421,28.424912,0.892996,0.76391,2.685,5.579618,7.712013,7.84973,24.515455,282.4885,14242.275508,3.6231,70.2066,127.164135,0.709302,111.6431,100.01,68.686153,1134.102752,378.650796,9.654908,2453.75,19.56802,4.0911,360.485556,8.77686,111.835071,1.478415,52.339579,139.673758,3.85239,4.2357,66.2874,3.75005,9.454034,1.360353,14.292152,31.85,3.054679,5.459896,6.789582,30.92295,26.361905,3701.741337,1.0,32.703325,8390.401976,23426.295155,14.510142,322.355011
2019-03-14,3.673181,110.37,487.411454,40.738,1.414868,1.7025,83.994,1.729865,3.8421,2.128004,1.33254,6.7229,22.700711,6.599427,119.000602,17.402,28.6,0.884435,0.754319,2.6875,5.5621,7.694005,7.84984,24.549993,278.087107,14295.0,3.6068,69.3385,125.9,0.709001,111.7555,100.2,68.700288,1136.6,378.06,9.609,2453.75,19.3152,4.090483,359.5,8.570502,111.0379,1.46264,53.445926,139.86,3.806017,4.213291,65.4817,3.7505,9.30297,1.3554,14.48,31.78,3.020409,5.470655,6.77155,30.928081,26.668,3715.754111,1.0,33.40768,8375.0,23188.963757,14.528128,322.355011
2019-03-21,3.673181,110.26438,485.886296,41.022,1.407212,1.7025,84.232693,1.720345,3.7925,2.098717,1.33704,6.699,22.564716,6.560908,118.548712,17.255,28.532037,0.87919,0.761624,2.685,5.218509,7.689564,7.84826,24.513309,276.811709,14110.927715,3.60155,68.6742,125.171794,0.709001,110.817,100.79,68.677089,1128.650402,378.477007,9.587957,2512.793913,18.8659,4.0498,360.28388,8.45105,109.730993,1.45315,52.569326,139.8875,3.76779,4.182234,63.8167,3.7506,9.173076,1.349019,14.239946,31.74,3.016233,5.467484,6.795383,30.808052,27.199562,3700.665389,1.0,33.351957,8380.901975,23238.715374,14.214779,322.355011
2019-04-01,3.673181,111.680595,486.313013,42.713,1.406424,1.7025,84.230444,1.74305,3.8519,2.137938,1.331452,6.711455,22.9979,6.662896,119.376285,17.337,28.697213,0.892455,0.76524,2.69,5.418435,7.682572,7.849726,24.564922,286.97,14230.211891,3.62065,69.204727,125.313476,0.709001,111.4514,100.854,68.708087,1133.749861,379.955321,9.677674,2512.865159,19.1742,4.0813,360.379025,8.591877,110.914029,1.472765,52.387563,140.841203,3.8347,4.251087,65.2462,3.74995,9.290114,1.355318,14.218297,31.71,3.02534,5.516138,6.773699,30.821936,27.14894,3713.087471,1.0,33.50267,8409.05788,23256.965091,14.19178,322.355011
2019-04-07,3.673038,111.534691,487.349493,43.951,1.4084,1.7025,84.092505,1.743348,3.875509,2.13875,1.33735,6.7179,22.85933,6.654883,119.354199,17.3265,28.755552,0.891389,0.76695,2.685,5.19548,7.671738,7.84945,24.502405,286.410096,14119.012675,3.577337,69.170323,127.244698,0.709003,111.71225,100.69,68.708395,1137.68967,379.956874,9.657792,2510.810843,19.0736,4.084984,360.5,8.6092,110.924882,1.48575,52.080621,141.618534,3.82455,4.233703,65.3984,3.75055,9.295409,1.354902,14.091326,31.93,3.018011,5.639022,6.787104,30.803916,26.764646,3741.546594,1.0,33.730978,8415.072791,23221.607428,14.101402,322.355011
2019-04-14,3.673031,109.195218,485.426008,42.155,1.394597,1.7025,84.048765,1.728487,3.880967,2.103548,1.333352,6.7042,22.6554,6.603637,118.980284,17.302,28.720792,0.884603,0.764329,2.695,5.21563,7.633306,7.84235,24.449602,284.43,14103.35,3.564502,69.170823,129.060092,0.7085,112.0375,100.904249,68.705977,1134.430837,379.268021,9.594028,2511.697553,18.7616,4.1145,360.02468,8.4894,110.774183,1.477695,51.672911,141.546802,3.78535,4.20812,64.3825,3.7502,9.262796,1.352997,13.961978,31.76,3.012502,5.7856,6.767301,30.845082,26.713051,3737.841099,1.0,33.992584,8445.390763,23219.906946,13.969066,322.355011
2019-04-21,3.673024,110.350652,483.301519,41.665526,1.399,1.7025,84.486133,1.750494,3.928197,2.098155,1.338231,6.7044,22.852715,6.640068,119.24189,17.189,28.821738,0.889324,0.769671,2.695,5.1169,7.640182,7.843987,24.536877,284.8,14054.55,3.594748,69.369889,129.203158,0.709003,111.9135,101.4,68.639186,1135.499999,379.917337,9.619991,2512.892938,18.782271,4.1325,360.0,8.519605,111.475464,1.495798,51.688936,141.771173,3.80665,4.23101,64.0182,3.750171,9.3103,1.355199,14.083196,31.8325,3.016478,5.82635,6.789134,30.821936,26.89462,3748.261317,1.0,34.287185,8461.613304,23224.549518,14.080049,322.355011
2019-05-01,3.673014,109.982362,481.331307,44.3875,1.42573,1.7025,84.416346,1.745415,3.9208,2.104898,1.343912,6.735,22.8792,6.664478,119.40504,17.1955,28.810651,0.892663,0.766094,2.705,5.163877,7.657309,7.844999,24.543184,289.712649,14245.014291,3.5881,69.6429,133.442923,0.709003,111.453,100.966327,68.708282,1165.67,380.767002,9.646689,2453.75,18.997153,4.1329,359.380238,8.66745,111.3796,1.508979,51.900869,141.62,3.82415,4.241393,64.7568,3.75055,9.53619,1.361461,14.309051,31.9635,3.018293,5.963065,6.775292,30.928081,26.384653,3743.708033,1.0,34.652069,8445.518898,23311.14261,14.450889,322.355011
2019-05-07,3.673181,110.338223,481.707368,45.2717,1.426919,1.7025,84.484714,1.74771,3.970391,2.109838,1.347204,6.7769,22.99142,6.672077,119.607694,17.15,28.850006,0.893688,0.765221,2.725,5.154706,7.659936,7.848433,24.568727,289.668,14262.661089,3.592,69.6211,134.095185,0.709001,110.266,101.1,68.707188,1172.32,380.861582,9.6773,2453.75,19.043,4.1503,359.680867,8.749852,111.041217,1.516139,52.081977,141.445463,3.833754,4.251227,65.4024,3.74985,9.594034,1.363104,14.446791,31.921,3.011817,6.158202,6.77703,30.952,26.359411,3769.602293,1.0,35.051743,8447.391313,23310.615739,14.443539,322.355011
2019-05-14,3.673181,109.913735,480.994796,44.944,1.441435,1.7025,84.442531,1.7439,3.9766,2.096365,1.346081,6.8759,22.981682,6.664948,119.377523,17.0725,28.869043,0.89259,0.774806,2.745,5.13909,7.649724,7.84965,23.686785,289.610482,14430.017903,3.577166,70.3315,135.598453,0.709001,109.6785,101.11,68.708248,1187.910291,380.093391,9.651293,2516.436674,19.158775,4.1705,360.303421,8.746968,112.604709,1.521927,52.334,141.663152,3.84537,4.248192,64.8934,3.75005,9.607326,1.369138,14.245003,31.5,2.980003,6.0369,6.764331,31.154056,26.201997,3772.50783,1.0,35.243083,8452.201963,23433.699533,14.253327,322.355011
2019-05-21,3.673181,109.959957,479.262688,44.79,1.452905,1.7025,84.497442,1.7527,4.0387,2.076296,1.340395,6.9023,23.088075,6.689455,119.737354,17.02,28.816523,0.8957,0.786959,2.755,5.218127,7.670058,7.84935,24.59911,292.18,14453.0,3.61525,69.645,134.793869,0.709001,110.56266246,101.26,68.708358,1192.72,379.736425,9.6865,2453.75,19.01444,4.1854,360.0,8.7579,111.59593,1.537099,52.373845,150.834072,3.85685,4.2682,64.3496,3.7505,9.649859,1.376842,14.403826,31.9525,3.001799,6.058006,6.771265,31.461942,26.184303,3763.213141,1.0,35.286795,8451.306812,23354.706833,14.418342,322.355011
2019-06-01,3.672736,109.75,480.425211,44.694,1.4405,1.7025,84.438,1.751249,3.9244,2.099948,1.352997,6.9051,23.1428,6.6863,119.791486,16.7055,29.1,0.89338,0.7912,2.785,5.38698,7.712498,7.83925,24.610023,290.92,14321.519503,3.62803,69.5793,135.44,0.709001,108.275,101.33,68.708289,1188.95,382.821709,9.7121,2514.54849,19.6158,4.1905,360.0,8.755802,111.759765,1.530222,52.052157,146.86,3.8344,4.250516,65.4756,3.7506,9.497,1.373815,14.57,31.45399,2.996797,5.840049,6.77495,31.537,26.948,3766.201485,1.0,35.249472,8490.0,23303.009046,14.584555,322.355011
2019-06-07,3.673014,107.825,479.11221,44.811,1.4288,1.7025,84.528,1.72754,3.87825,2.090738,1.328648,6.9098,22.59305,6.5884,119.08,16.745,29.12,0.88203,0.785115,2.73,5.36,7.707945,7.84265,24.770104,282.45,14222.02168,3.5756,69.39,130.652702,0.709004,108.18471484,101.205691,68.677255,1182.08,383.14,9.619641,2453.75,19.6175,4.148002,306.45,8.625524,111.118706,1.5004,51.871256,149.54,3.75835,4.163805,64.7862,3.7497,9.3991,1.361841,14.97,31.2435,2.95445,5.830632,6.77115,31.3685,26.535,3763.93776,1.0,35.370874,8510.0,23233.347738,14.95905,322.355011
2019-06-14,3.673175,108.75,478.672377,43.879,1.455,1.7025,84.601,1.743815,3.8965,2.065468,1.343003,6.9254,22.7927,6.6623,119.527461,16.721,29.12,0.89051,0.79422,2.74,5.4,7.690897,7.82815,24.750049,287.59,14304.822793,3.60065,69.88,129.75,0.709105,108.565,101.85,68.708449,1186.51,384.28,9.668777,2453.75,19.1594,4.16745,360.0,8.7172,111.360496,1.5406,51.949402,153.5,3.7975,4.214607,64.3825,3.75145,9.4887,1.371178,14.81,31.1425,2.960236,5.9005,6.78605,31.507989,26.468,3747.909945,1.0,35.305309,8513.0,23390.387752,14.81809,322.355011
2019-06-21,3.673175,107.355,477.291029,42.686,1.4426,1.7025,84.279,1.7393,3.822,2.050086,1.323101,6.86996,22.523079,6.5678,118.863466,16.655,28.779496,0.878233,0.784805,2.77,5.385725,7.684597,7.81375,24.799992,285.02,14124.4,3.621725,69.579834,129.24,0.709001,107.31513651,101.89,68.639822,1159.17,380.041391,9.5128,2453.75,19.1247,4.136934,360.0,8.4976,111.020802,1.517,51.312313,157.14,3.7436,4.159024,63.03,3.7504,9.3518,1.355014,14.328158,30.715,2.930181,5.8214,6.75485,30.958377,26.211365,3692.791201,1.0,35.237048,8520.0,23111.754553,14.3333,322.355011
2019-07-01,3.673181,108.226987,478.471552,42.36,1.43574,1.7025,84.843994,1.73284,3.841116,2.050394,1.313508,6.8518,22.544846,6.612641,118.8675,16.7105,29.134006,0.885936,0.790855,2.825,5.419862,7.73683,7.812928,24.593282,286.5,14124.479765,3.5739,68.9085,131.535052,0.709001,108.3772963,102.69867,69.420551,1160.75,383.001878,9.621424,2661.703797,19.1029,4.1332,362.24096,8.58483,110.892857,1.49893,51.137818,162.298423,3.756432,4.192281,62.9376,3.7504,9.358842,1.355852,14.176883,30.67,2.875306,5.6526,6.800988,30.967954,26.297436,3724.257707,1.0,35.19346,8596.169155,23361.94945,14.143264,322.000001
2019-07-07,3.673032,108.525,477.010194,41.796,1.432422,1.7025,84.496,1.741195,3.819286,2.046344,1.307839,6.89365,22.7187,6.647478,119.049998,16.628,29.1,0.89067,0.798466,2.795,5.41,7.700007,7.796543,24.750055,288.613121,14068.720274,3.5746,68.450478,131.78,0.709004,108.48975,102.6,69.561802,1175.019935,384.23,9.60125,2649.21,19.01005,4.1355,360.0,8.61458,109.399153,1.508068,51.334703,156.9,3.78725,4.209484,63.7579,3.7503,9.438236,1.360004,14.18,30.784167,2.886458,5.743385,6.76625,31.184114,25.670599,3699.952453,1.0,35.113294,8580.0,23310.845913,14.206188,322.000001
2019-07-14,3.672918,108.3,476.92,41.589,1.4252,1.7025,84.496842,1.736495,3.735887,2.035467,1.303443,6.8808,22.700985,6.624535,119.160284,16.617,28.881094,0.887212,0.795487,2.84,5.41,7.677762,7.82535,24.4665,288.992614,14006.979035,3.555302,68.55765,131.78,0.709004,107.83225,102.95,69.531652,1177.413364,383.930293,9.5586,2651.710026,18.9919,4.112858,360.718035,8.535825,109.527619,1.494054,51.120824,158.925085,3.78806,4.205655,63.1458,3.7507,9.368431,1.358189,14.0,30.89,2.887002,5.728959,6.781363,31.067002,25.778607,3695.102654,1.0,35.116739,8583.0,23177.186278,13.973808,322.000001
2019-07-21,3.672959,108.973368,476.611299,42.4427,1.419807,1.7025,84.511315,1.74165,3.747412,2.025733,1.305472,6.882088,22.769667,6.655153,119.221332,16.6145,28.780894,0.891464,0.799297,2.875,5.380887,7.668247,7.807925,24.533604,290.11,13959.7,3.539489,68.839854,135.05052,0.709001,107.82275,103.2,69.570852,1176.11168,385.198427,9.586272,2655.77527,19.0275,4.111595,361.91,8.5739,110.05491,1.479246,51.089484,159.943659,3.7901,4.210705,63.0049,3.75085,9.388055,1.360432,13.932284,30.8765,2.869813,5.6548,6.7727,31.046874,25.747049,3692.650963,1.0,35.129683,8585.459075,23288.35301,13.927399,322.000001
2019-08-01,3.673181,109.175,475.894023,44.2948,1.470168,1.7025,84.510268,1.764905,3.8388,2.046549,1.32139,6.8987,23.2841,6.73927,119.88,16.58,29.05,0.902602,0.824825,2.95,5.383593,7.681465,7.825551,24.660007,295.464952,14120.187822,3.5098,69.3071,135.628777,0.709001,107.4445,103.26,69.626901,1195.393309,385.279473,9.643771,2663.908423,19.2248,4.142933,360.0,8.895344,110.538214,1.525786,51.279422,160.667368,3.889035,4.273933,64.3316,3.75095,9.659962,1.377308,14.21,30.93175,2.89201,5.604942,6.7696,31.319994,25.397449,3700.713748,1.0,34.353877,8661.571715,23109.930159,14.619875,322.000001
2019-08-07,3.673181,108.1,476.048159,45.511,1.479893,1.7025,84.474254,1.745565,3.9688,2.044954,1.331388,7.0602,22.999883,6.659962,119.476992,16.5665,29.05,0.892524,0.823715,2.93,5.395617,7.670413,7.84029,24.670068,290.905094,14255.364742,3.4796,71.174739,134.960056,0.709001,106.1145,103.52,69.662251,1212.349,387.519125,9.55767,2664.089914,19.65405,4.206454,362.0,8.950655,112.952094,1.550604,52.425,159.770548,3.856825,4.21903,65.3705,3.75135,9.630838,1.382935,15.05,30.828,2.862484,5.492697,6.765869,31.445033,25.403424,3693.949703,1.0,35.2345,8700.0,23175.640474,15.056507,322.000001
2019-08-14,3.673181,108.339129,475.686436,60.232,1.480527,1.7025,84.485268,1.75476,4.0518,2.041803,1.331144,7.0245,23.223133,6.694663,119.761437,16.602,29.218666,0.897382,0.82918,2.917414,5.423724,7.673156,7.84565,24.49003,292.22,14244.916226,3.52055,71.626,134.459748,0.709001,105.9145,103.26,69.615251,1215.769336,386.074541,9.551805,2664.947814,19.652737,4.1925,363.165401,8.97705,113.510494,1.553048,52.393053,160.235982,3.924828,4.236915,66.0816,3.75165,9.627234,1.389454,15.250574,30.851,2.869607,5.613,6.774797,31.373024,25.262856,3694.152803,1.0,35.894166,8661.397566,23280.827449,15.418794,322.000001
2019-08-21,3.673181,109.206227,476.040783,55.0005,1.473935,1.7025,84.483688,1.7635,4.0255,2.053686,1.32888,7.0633,23.2552,6.722575,119.96,16.6015,29.245886,0.9016,0.8244,2.931505,5.4644,7.679107,7.843312,24.49429,295.190205,14287.460221,3.52474,71.448393,135.135891,0.709001,106.603,102.99,69.653011,1202.321318,385.976839,9.608809,2665.592416,19.68675,4.175,362.52,8.941475,114.365012,1.561365,52.198879,160.059175,3.92035,4.258639,65.8013,3.7504,9.620048,1.383749,15.200083,30.7885,2.866312,5.725455,6.766769,31.296976,25.155036,3689.050985,1.0,36.616823,9058.874451,23226.579402,15.198609,322.000001
2019-09-01,3.672994,110.757731,476.371492,59.503,1.486799,1.7025,84.488679,1.779527,4.145411,2.097009,1.331875,7.1567,23.606036,6.78433,120.152621,16.5335,29.384233,0.909878,0.822466,2.94,5.470768,7.682085,7.84265,24.624031,301.48,14185.004277,3.530704,71.74053,135.489878,0.709003,106.13675,103.5,69.648252,1210.149135,387.389155,9.653725,2660.71,20.10847,4.205481,363.0,9.1146,114.231683,1.587441,52.1594,156.834682,3.980208,4.300178,66.7834,3.7505,9.8197,1.389449,15.208644,30.64,2.879289,5.837386,6.778756,31.328909,25.15112,3689.862397,1.0,36.639125,9385.694906,23285.596337,15.236245,322.000001
2019-09-07,3.673018,110.175,477.175545,55.506307,1.46028,1.7025,84.56,1.77027,4.0619,2.106449,1.31689,7.1157,23.4444,6.7672,120.204809,16.5,29.110462,0.898755,0.81403,2.96,5.495,7.691856,7.83985,24.314429,299.32,13970.8,3.51825,71.679,135.954221,0.707115,106.935,103.9,69.669752,1192.775,388.11,9.580946,2661.710001,19.5369,4.1805,358.921062,8.9762,114.624211,1.5561,51.626227,156.225,3.93335,4.291959,65.7875,3.7492,9.6471,1.3815,14.76,30.39375,2.86948,5.714926,6.77295,31.194781,25.057705,3679.983601,1.0,36.603417,9395.0,22985.85,14.80712,322.000001
2019-09-14,3.672956,109.66,476.967592,55.9682,1.4541,1.7025,84.496,1.765598,4.085,2.0604,1.329045,7.0794,23.3431,6.7429,119.960174,16.3425,29.333383,0.8985,0.799615,2.96,5.485,7.700392,7.82065,24.595096,299.19,13964.92365,3.5293,71.0307,135.44,0.709004,108.08532281,103.71,69.670193,1179.719134,386.67,9.65355,2661.710001,19.408,4.1685,361.5,8.9863,113.339767,1.568382,51.87933,156.65,3.90505,4.275606,64.35,3.75095,9.6095,1.373391,14.62,30.28,2.862049,5.686321,6.77875,30.93,24.769,3673.001918,1.0,36.4699,9400.0,23072.821452,14.57788,322.000001
2019-09-21,3.673018,110.1,476.49847,56.693,1.477248,1.7025,84.52,1.77565,4.1472,2.052358,1.326357,7.0916,23.47015,6.7774,120.15,16.3175,29.5,0.907465,0.801775,2.965,5.505,7.70903,7.83825,24.674914,302.94,14046.326245,3.52195,71.206,136.13,0.709004,107.55003376,103.66,69.660852,1194.13,387.66,9.6832,2658.71,19.450913,4.175454,360.5,9.0611,113.379515,1.598,52.076563,156.83,3.96965,4.311676,64.0138,3.7519,9.70381,1.376747,14.73,30.48475,2.865608,5.734601,6.77345,31.001015,24.620503,3674.185781,1.0,36.730983,9410.0,23264.726065,14.921715,322.000001
2019-10-01,3.673181,111.713136,474.669012,57.416457,1.490807,1.7025,84.24184,1.79149,4.156381,2.077292,1.32183,7.1483,23.5774,6.828339,120.429382,16.275,29.194553,0.914453,0.813554,2.985,5.373795,7.706734,7.84225,24.538887,306.82,14171.8,3.48267,71.109642,133.735511,0.709001,107.75116353,103.83,69.589901,1202.68,387.453096,9.717784,2664.591824,19.8189,4.192522,361.822889,9.1253,113.273312,1.601732,51.9683,156.354548,4.004257,4.341022,65.2647,3.7512,9.873954,1.385268,15.270458,30.6295,2.867339,5.721194,6.757444,31.040001,24.457621,3671.943372,1.0,36.753973,9418.138875,23127.447704,15.337904,322.000001
2019-10-07,3.673181,111.66276,476.391779,57.8322,1.4853,1.7025,84.606992,1.782555,4.1065,2.070748,1.33045,7.148437,23.487231,6.807986,120.455011,16.3092,29.528693,0.911369,0.813838,2.965,5.429636,7.771835,7.843265,24.720639,303.803945,14159.995207,3.50839,71.0905,134.035034,0.709001,107.255,103.8,69.650092,1196.760016,389.113341,9.680425,2664.667874,19.5739,4.192522,362.300735,9.136,113.515677,1.589825,51.89279,156.539371,3.945629,4.325283,64.9791,3.750982,9.913014,1.381406,15.136985,30.48,2.842513,5.84079,6.771476,30.800019,24.850508,3685.539281,1.0,37.147031,9420.910854,23213.509653,15.182808,322.000001
2019-10-14,3.6732,111.700436,477.033383,58.043426,1.47596,1.7025,84.719935,1.774243,4.1252,2.049845,1.322697,7.0676,23.424,6.773935,119.980283,16.262913,29.350067,0.906949,0.793085,2.97,5.471502,7.767194,7.84515,24.621761,300.808975,14146.117402,3.51014,71.246997,136.138277,0.709,108.401,103.79,69.648952,1183.9,389.688094,9.672157,2665.131764,19.272122,4.188,362.348547,9.109755,113.927675,1.586257,51.588088,156.819109,3.896064,4.3113,64.2874,3.750465,9.820144,1.369035,14.798174,30.413517,2.836263,5.93009,6.778533,30.608999,24.653701,3701.009203,1.0,37.147031,9442.551457,23216.248603,14.8192,322.000001
2019-10-21,3.673,110.75,477.194189,58.404002,1.455496,1.7025,84.690048,1.75465,4.1285,2.038016,1.30875,7.0763,22.939899,6.699076,119.438247,16.198355,29.503353,0.896723,0.770916,2.965,5.475,7.764252,7.842815,24.716664,295.863,14069.598955,3.5408,70.9195,136.197486,0.709,108.608,103.751314,69.646552,1171.7,389.831292,9.6065,2668.126573,19.12425,4.1825,361.5,9.13493,113.300115,1.5596,51.119557,156.0,3.834874,4.2673,63.7601,3.751897,9.641005,1.361257,14.76,30.264996,2.823,5.86041,6.772157,30.522001,24.893495,3689.598699,1.0,37.375972,9435.091666,23229.64937,14.761205,322.000001
2019-11-01,3.672857,110.471189,476.485579,59.509665,1.4474,1.7025,84.774813,1.75109,3.9903,2.051928,1.31575,7.0374,22.8455,6.6918,119.448611,16.1036,29.584601,0.895396,0.7727,2.955,5.492364,7.711463,7.8366,24.657571,293.77,13992.2,3.5251,70.705004,138.563607,0.7085,108.20502495,103.25,69.651249,1164.7,389.714902,9.613342,2675.549329,19.1099,4.1655,362.0,9.09567,113.230544,1.555694,50.374815,154.962204,3.808141,4.2576,63.5163,3.750101,9.6804,1.3581,15.139698,30.101407,2.833,5.712,6.746477,30.449001,24.81048,3709.978911,1.0,37.445964,9446.96807,23129.423867,15.0285,322.000001
2019-11-07,3.6732,111.28894,477.860055,59.6008,1.44963,1.7025,84.764903,1.769651,4.101,2.04196,1.31749,6.97775,23.107,6.761,120.020805,16.1406,29.794189,0.904855,0.780007,2.96,5.49876,7.701814,7.825947,24.675716,300.928162,13978.867739,3.4968,71.047,140.563299,0.709,109.26935564,102.847851,69.655599,1154.755,388.45899,9.654693,2684.427504,19.1365,4.1256,362.294411,9.107555,113.510873,1.56912,50.530201,156.042045,3.854422,4.3067,63.5525,3.750277,9.6289,1.357385,14.734268,30.42,2.8475,5.74609,6.771689,30.242501,24.541532,3700.920121,1.0,37.474034,9470.105291,23256.254961,14.7306,322.000001
2019-11-14,3.6732,111.580864,477.951059,59.6055,1.473443,1.7025,84.736928,1.7745,4.1958,2.051585,1.325009,7.0208,23.223401,6.780739,120.14476,16.1291,29.75,0.907453,0.776271,2.965,5.524451,7.704226,7.82815,24.691623,303.316944,14081.275009,3.48305,71.965696,141.10631,0.709,108.4975,102.05,69.66983,1168.530034,388.491374,9.685385,2684.165345,19.3275,4.1625,362.029943,9.16782,115.067998,1.567214,50.680127,155.911008,3.886575,4.3254,63.9279,3.749655,9.679727,1.361841,14.835531,30.206309,2.845,5.75042,6.775872,30.444999,24.23509,3694.694888,1.0,37.579483,9495.434754,23139.062411,14.823276,322.000001
2019-11-21,3.6732,110.882374,476.825998,59.7471,1.473405,1.7025,84.808044,1.766765,4.1931,2.047187,1.32804,7.0292,23.07,6.7531,119.977376,16.1065,30.067504,0.90371,0.774064,2.99,5.515857,7.717147,7.82025,24.683715,302.35144,14075.808356,3.46082,71.750197,140.55937,0.709,108.58,101.15,69.669871,1176.22,386.605028,9.625647,2684.474031,19.3864,4.1695,362.73607,9.143895,114.811179,1.561201,50.856177,155.297306,3.88425,4.32,63.705,3.74991,9.618565,1.3629,14.700772,30.22,2.8505,5.6985,6.771958,30.47,24.171697,3687.555992,1.0,37.707037,9506.785968,23234.076299,14.680888,322.000001
2019-12-01,3.672943,111.374831,477.058367,59.655938,1.47812,1.7025,84.72702,1.775112,4.237394,2.106978,1.32857,7.03255,23.181699,6.781477,120.258726,16.120776,30.597792,0.907568,0.774451,2.965,5.610069,7.684775,7.82863,24.610651,303.806,14076.905917,3.470876,71.751571,140.55937,0.7095,109.5345,102.630529,69.670193,1181.699991,385.808954,9.653107,2690.319986,19.539201,4.176499,362.218155,9.2088,114.556443,1.55475,50.853577,155.025244,3.912925,4.339769,64.314139,3.74995,9.573272,1.367299,14.637618,30.217003,2.846,5.749979,6.743328,30.506759,23.907371,3692.617287,1.0,37.91021,9497.844149,23134.250201,14.657312,322.000001
2019-12-07,3.673,110.95,478.259009,59.896187,1.461914,1.7025,84.801522,1.766069,4.1414,2.116171,1.325585,7.0353,23.0798,6.7557,119.780471,16.142874,30.413968,0.904261,0.761267,2.94,5.67,7.680145,7.830055,24.794999,299.364,14023.895,3.47165,71.297,140.55937,0.709,108.581,101.71,69.66952,1186.21,385.93173,9.6475,2693.559975,19.283571,4.1695,362.5,9.128,113.960408,1.522987,50.800504,154.78,3.86645,4.3211,63.6727,3.74975,9.49505,1.360125,14.65,30.352622,2.8545,5.776599,6.756782,30.437,23.818689,3685.056272,1.0,37.828111,9515.0,23250.359726,14.622105,322.000001
